episode,reward,loss,transmission_success_rate,battery_remaining,storage_overflow_count
52,228.0,55.588165182816354,0.3333333333333333,-1.0774310930144513,0
53,242.0,53.03063837687174,0.21428571428571427,-0.9978363200491744,0
54,147.0,54.70031201839447,0.21428571428571427,-0.015983285823471555,0
55,184.0,51.90454094082701,0.35714285714285715,-0.34592667814923656,0
56,179.0,50.57078793843587,0.4166666666666667,-0.2510948652645676,0
57,219.0,50.75350962744819,0.26666666666666666,-0.054151910407119225,0
58,337.0,50.55211841583252,0.4444444444444444,-0.048443927266217435,0
59,198.0,52.086022747887505,0.6923076923076923,-0.1676521467037774,0
60,260.0,50.23888376024034,0.6428571428571429,-0.15225553129271222,0
61,159.0,49.122261416527536,0.42857142857142855,-0.11979513070507511,0
62,315.0,53.154143373171486,0.5,-0.22249722083156845,0
63,271.0,45.80424301579313,0.4,-0.27901347332203297,0
64,174.0,49.4351068822349,0.38461538461538464,-0.2579525093397016,0
65,228.0,49.12870110784258,0.4166666666666667,-0.12160557063022362,0
66,212.0,47.12355422973633,0.46153846153846156,-0.058264050169282516,0
67,280.0,46.577988331134506,0.4117647058823529,-0.14670077239063598,0
68,233.0,47.306302446307555,0.4117647058823529,-0.8940969389316309,0
69,222.0,46.02934841993378,0.5,-0.16598615403230124,0
70,422.0,48.05293691298541,0.2857142857142857,-0.037110590017593786,0
71,254.0,43.52763146939485,0.6428571428571429,-0.1454720026335589,0
72,319.0,48.079149506308816,0.35294117647058826,-0.2957916882507198,0
73,278.0,43.69456041362923,0.46153846153846156,-0.02256560587248449,0
74,352.0,45.475181338153305,0.4666666666666667,-0.2943108907953108,0
75,159.0,45.74271065149552,0.3333333333333333,-0.07032760458598467,0
76,200.0,41.25037465776716,0.5,-0.15578149220112572,0
77,330.0,43.29407368977865,0.4666666666666667,-0.21136077336689044,0
78,289.0,43.00365924835205,0.4117647058823529,-0.2021523321731528,0
79,223.0,45.28462832314627,0.3333333333333333,-0.23564705391755583,0
80,321.0,42.43149601862981,0.4,-0.12956366387057275,0
81,209.0,41.63083418932828,0.5,-0.0836904624017222,0
82,335.0,45.20537282274915,0.6363636363636364,-0.007146043532436558,0
83,304.0,42.12055803228308,0.5333333333333333,-0.13431439193508957,0
84,373.0,42.465407214947604,0.5333333333333333,-0.5862694143976155,0
85,260.0,41.527094700757196,0.46153846153846156,-0.07976561855136458,0
86,246.0,41.314213475873395,0.6363636363636364,-0.1094442956601637,0
87,206.0,43.18592185240526,0.5833333333333334,-0.2869961910307496,0
88,233.0,41.21918801338442,0.5714285714285714,-0.2692754358902548,0
89,242.0,39.6762448824369,0.3888888888888889,-0.044905515167809995,0
90,241.0,42.48860243302357,0.23076923076923078,-0.09681311367849124,0
91,255.0,39.87768929345267,0.5,-0.2552503291753022,0
92,257.0,40.40551103394607,0.4666666666666667,-0.17511703673323434,0
93,245.0,39.87336547701967,0.5833333333333334,-0.21647830062267462,0
94,302.0,39.5866052683662,0.3125,-0.2820190482377364,0
95,235.0,38.74463388871173,0.4666666666666667,-0.23420546639223275,0
96,299.0,36.443384704589846,0.35714285714285715,-0.27272168049542855,0
97,271.0,37.42580047020545,0.4375,-0.16130091722717302,0
98,186.0,36.446857376098635,0.5454545454545454,-0.058237723175220746,0
99,299.0,36.557352724209636,0.3333333333333333,-0.08310835119880858,0
100,317.0,39.78772814232006,0.375,-0.1203140328969477,0
101,208.0,37.00856416267261,0.38461538461538464,-0.17086984034644673,0
102,302.0,36.755220166374656,0.23076923076923078,-0.05538887337594259,0
103,267.0,38.39331844117906,0.6666666666666666,-0.18272485268744623,0
104,277.0,36.19462251663208,0.4166666666666667,-0.1040425406215836,0
105,215.0,35.04631437301636,0.5454545454545454,-0.1515232571811819,0
106,303.0,35.11870204227071,0.2631578947368421,-0.0028961371728112584,0
107,267.0,35.513688239498414,0.45454545454545453,-0.07876999081116201,0
108,325.0,35.52746138939491,0.42857142857142855,-0.0033678748425393368,0
109,318.0,33.70577598685649,0.35294117647058826,-0.13728902390623735,0
110,269.0,35.8574947745113,0.4375,-0.2255783677045297,0
111,281.0,34.72053146362305,0.3333333333333333,-0.6595676289328205,0
112,167.0,36.72748309276143,0.35714285714285715,-0.09121457736191255,0
113,383.0,36.86667708890984,0.46153846153846156,-0.16420523189998174,0
114,349.0,36.668367759854185,0.5625,-0.19817285278655108,0
115,275.0,33.67440084201186,0.4,-0.45118923000594086,0
116,158.0,33.72544875289454,0.3076923076923077,-0.25446164899984935,0
117,307.0,34.24784183502197,0.3333333333333333,-0.6895152187277986,0
118,303.0,32.191070819723194,0.4375,-0.1777143374004159,0
119,274.0,34.589553674062095,0.46153846153846156,-0.1003593227802834,0
120,350.0,34.48026971559267,0.26666666666666666,4.689543631996291,1
121,372.0,34.638376380823836,0.5833333333333334,-0.18382475609430676,0
122,266.0,31.739577073317307,0.4,-0.023606908931746606,0
123,221.0,32.02720454382518,0.6,-0.09292251509614116,0
124,308.0,33.17313469478062,0.5384615384615384,-0.18717297885146325,0
125,222.0,33.43354281257181,0.2857142857142857,-0.19471085595160778,0
126,307.0,30.782947050558555,0.4666666666666667,-0.10927178005832941,0
127,240.0,30.699284937474633,0.38461538461538464,-0.162790990608653,0
128,281.0,30.45179068577754,0.3333333333333333,-0.12324780930310367,0
129,251.0,30.47920861840248,0.38461538461538464,-0.07972987501298126,0
130,254.0,32.39214366032527,0.42857142857142855,-0.255567306081235,0
131,271.0,30.347819452161914,0.26666666666666666,-0.20895541925802955,1
132,305.0,31.913293436953897,0.4166666666666667,-0.07811616836816318,0
133,315.0,30.687181811178885,0.4375,-0.08793687017844412,0
134,245.0,31.178476628135233,0.4166666666666667,-0.2629334325920939,0
135,237.0,32.194901674444026,0.5384615384615384,-0.1472105805075871,0
136,238.0,30.03038055177719,0.3333333333333333,-0.6853685806523941,0
137,231.0,29.689967984058818,0.4166666666666667,-0.2270863503443046,0
138,385.0,30.98739233121767,0.46153846153846156,-0.2997917457687692,0
139,207.0,30.969891733198022,0.38461538461538464,-0.09904814731442282,0
140,223.0,29.444233175183907,0.5454545454545454,-0.14967091739415297,0
141,260.0,26.60187292098999,0.5833333333333334,-0.1297053326939376,0
142,252.0,27.669590822855632,0.4,-0.214160184762794,0
143,252.0,28.85834567611282,0.2857142857142857,-0.16132949045474002,0
144,324.0,28.080754157824394,0.35714285714285715,-0.24098435803023924,0
145,362.0,29.051225591588903,0.4166666666666667,1.1377493038464899,1
146,216.0,27.630343608002164,0.4166666666666667,-0.10860968690985931,0
147,261.0,27.097521476256542,0.3333333333333333,-0.26572807736911375,0
148,325.0,27.47965741999009,0.3076923076923077,2.2078651419804,1
149,326.0,27.850252172221307,0.38461538461538464,-0.1752044095592396,0
150,328.0,29.669812576190846,0.3157894736842105,-0.21252252587448597,0
151,330.0,28.047482913190667,0.2857142857142857,-0.017278186055574324,1
152,290.0,27.974461192816076,0.4,-0.04732914951979611,0
153,370.0,27.94170063144558,0.3333333333333333,-0.15345741195710963,0
154,323.0,26.83638185187231,0.42857142857142855,-0.22763831578795282,0
155,272.0,28.755544943687244,0.4166666666666667,-0.06256391174965753,0
156,340.0,26.878186739408054,0.21428571428571427,1.608777875662319,1
157,347.0,26.76209816375336,0.35714285714285715,4.236911265247559,1
158,251.0,27.15840104260022,0.26666666666666666,-0.1802268113464031,0
159,304.0,27.57767206505884,0.25,-0.23436780054134224,0
160,197.0,26.921552113124303,0.25,-0.24096214777680638,0
161,226.0,26.451157101130082,0.4,-0.11828298614340485,0
162,239.0,27.89877480129863,0.23076923076923078,-0.27520966329328794,1
163,369.0,27.827850017141788,0.3333333333333333,2.2645113949600217,1
164,281.0,26.84835860308479,0.46153846153846156,3.8359213792894806,1
165,342.0,27.77959789880892,0.4166666666666667,2.3865666749782393,1
166,268.0,27.82766756144437,0.4166666666666667,-0.03294163672331121,1
167,295.0,25.42991120474679,0.3888888888888889,-0.29272361049625173,0
168,279.0,26.126504512315385,0.5,2.7384058161544598,1
169,189.0,27.038306374480758,0.23529411764705882,-0.1027283467013235,0
170,206.0,26.930404133266872,0.5,-0.27264567384326177,0
171,339.0,26.14797510271487,0.375,1.5590209568754863,1
172,256.0,27.49716054201126,0.5,-0.14610767424496976,1
173,277.0,25.373567755793182,0.3125,-0.23554875439269454,0
174,254.0,26.256221730944137,0.45454545454545453,1.2410892705843446,1
175,454.0,25.534045579482097,0.35714285714285715,-0.09182139225568667,0
176,459.0,26.181831313903075,0.5,-0.033750408045482155,0
177,288.0,24.33605293929577,0.5833333333333334,-0.281365664977426,0
178,292.0,24.63434531237628,0.23529411764705882,-0.9390419801959216,0
179,267.0,23.72764316605933,0.2857142857142857,-0.06804012198623224,0
180,209.0,24.37255565031075,0.23076923076923078,-0.08319771865619532,0
181,356.0,24.678495428064366,0.3333333333333333,-0.2370743507133876,0
182,276.0,24.821391080881092,0.5555555555555556,-0.14730000525637701,0
183,251.0,25.229290491914096,0.5,-0.18182810548799902,0
184,371.0,24.641441924231394,0.4,-0.009380180628929452,0
185,297.0,25.24178207488287,0.25,7.208079791516467,1
186,351.0,24.09655356145167,0.4,-0.20366794479514,1
187,253.0,23.992397635730345,0.38461538461538464,-0.27778890970720893,0
188,365.0,25.23461449713934,0.26666666666666666,-0.18002714074295847,0
189,260.0,26.075113903392445,0.5,-0.17375223295802025,0
190,320.0,23.69146074222613,0.5833333333333334,-0.47741181020751183,0
191,369.0,24.31762213879321,0.23076923076923078,2.497359525016503,1
192,211.0,23.046577340465483,0.5454545454545454,-0.2663323291770515,0
193,256.0,21.864554454118778,0.5,3.1010170046693264,1
194,393.0,21.897990815433456,0.6,5.823863976555014,1
195,186.0,22.128355467497414,0.25,-0.02644234563698525,0
196,335.0,21.998126530352934,0.3076923076923077,1.8038318848992512,1
197,428.0,21.16711590879707,0.4,-0.2009128396566037,0
198,363.0,21.443477284908294,0.5833333333333334,-0.04881964902537975,0
199,282.0,21.097273566506125,0.4166666666666667,-0.0493892952463352,0
200,293.0,19.2186216300642,0.4,-0.2636045315076022,0
201,370.0,21.420329043205747,0.3333333333333333,6.103513146700345,1
202,296.0,20.67739797738882,0.46153846153846156,-0.018666077656642216,0
203,245.0,19.084735821986545,0.45454545454545453,-0.023214416917010233,0
204,260.0,21.11782572865486,0.3,8.102657278719544,1
205,215.0,20.332562363147737,0.4166666666666667,-0.2063026518070961,0
206,298.0,19.66566581230659,0.375,-0.2556097470548221,0
207,291.0,19.504861664772033,0.3333333333333333,-0.18276910178793884,0
208,314.0,20.579809715873317,0.4,-0.048315060397493476,0
209,316.0,19.012884623209636,0.25,8.729906052877901,1
210,377.0,20.569459744862147,0.4,1.6818598201045245,1
211,366.0,19.727063299535395,0.38461538461538464,-0.2590864340226292,0
212,366.0,22.62582876515943,0.6,3.9202846747237157,1
213,365.0,21.420378386256207,0.5,4.37377452502984,1
214,202.0,21.031935930252075,0.3333333333333333,-0.2230995781058514,0
215,284.0,21.631816575401707,0.35294117647058826,-0.07555997218623936,0
216,478.0,22.47171231742217,0.3076923076923077,4.86571351422574,1
217,408.0,22.290593745860647,0.42857142857142855,3.522379739722337,1
218,330.0,20.648294835150995,0.38461538461538464,-0.05546812787711333,0
219,368.0,20.46182581094595,0.6363636363636364,-0.13546549226752327,0
220,231.0,20.448179335207552,0.16666666666666666,-0.14541053659902606,0
221,183.0,20.631395928999957,0.4666666666666667,2.3969566743402315,1
222,384.0,20.832694846705387,0.46153846153846156,2.3736059357097736,1
223,284.0,20.678124580854252,0.3125,-0.0975823328015665,0
224,330.0,19.85145043759119,0.23076923076923078,-0.03494035484630201,0
225,318.0,20.739470868497282,0.6153846153846154,-0.0756484145509472,0
226,250.0,18.88746458200308,0.4,3.175014610652618,1
227,354.0,19.08839573018691,0.3333333333333333,-0.5012337665846318,0
228,186.0,17.651249306996665,0.3333333333333333,-0.24806493338685157,0
229,234.0,19.65638662313486,0.29411764705882354,-0.24097994484634602,0
230,302.0,19.5135524076574,0.6666666666666666,-0.2757090709061324,0
231,351.0,20.111086182477997,0.5,5.080720301134209,1
232,249.0,19.586825092022234,0.4166666666666667,1.1431010116855242,1
233,298.0,19.381921844048932,0.26666666666666666,3.658368975447861,1
234,216.0,19.471255935839753,0.25,11.415034795454474,1
235,261.0,19.640755086005488,0.3333333333333333,6.050669899043941,1
236,287.0,19.31402493126785,0.35714285714285715,-0.03842680190647477,0
237,404.0,20.59182779716723,0.4375,-0.28330381661592063,0
238,330.0,20.142866957187653,0.5454545454545454,3.8819159165110033,1
239,171.0,20.892116900413267,0.3333333333333333,-0.8442479986444662,0
240,379.0,18.564252146968133,0.4444444444444444,4.349374163483122,1
241,355.0,19.579238052827765,0.26666666666666666,1.677160215490201,1
242,259.0,20.59269916534424,0.5454545454545454,1.259349269608457,1
243,249.0,18.648113863808767,0.46153846153846156,-0.22116371283222028,0
244,243.0,20.267295127961695,0.46153846153846156,0.9402679384213997,1
245,316.0,19.521637219649094,0.3333333333333333,2.255470884948853,1
246,362.0,19.999618288982344,0.4166666666666667,10.288242440645774,1
247,251.0,20.04298648586521,0.46153846153846156,0.29000653443868424,1
248,326.0,20.347424211173223,0.7,-0.11291208343852235,1
249,306.0,21.137105674278445,0.6666666666666666,-0.061449231486290806,0
250,277.0,18.813123795293993,0.5714285714285714,-0.2860729569156917,0
251,396.0,20.010116980626034,0.5454545454545454,8.897824488536264,1
252,305.0,19.617959890610134,0.36363636363636365,7.869763128014395,1
253,316.0,18.70254023508592,0.5,0.121664083298126,1
254,261.0,18.408805037799635,0.5,-0.2075973652654496,0
255,350.0,18.666356994445067,0.3076923076923077,7.867548667261558,1
256,296.0,18.20136950232766,0.375,18.129062254485476,1
257,300.0,19.015808687581643,0.4166666666666667,-0.2713679720670389,0
258,192.0,20.18940038392038,0.38461538461538464,-0.19880072152581788,0
259,462.0,18.283367227624964,0.46153846153846156,7.221983922744007,1
260,257.0,18.71351812362671,0.5833333333333334,5.195321760529701,1
261,360.0,19.495578107145644,0.4,-0.24936642863163608,0
262,214.0,18.39289275701944,0.4,-0.09060712533391305,0
263,292.0,20.87910109847339,0.0,35.93809842101314,1
264,257.0,21.813911276348566,0.5714285714285714,-0.1760962914824548,0
265,334.0,17.73611821251354,0.6666666666666666,1.6859167121711605,1
266,344.0,20.755944666655168,0.3333333333333333,-0.12066642169982958,0
267,326.0,19.96961202507927,0.5384615384615384,2.1583964298699483,1
268,419.0,21.418755192226833,0.3333333333333333,1.7239846354952586,1
269,421.0,17.26206243955172,0.5,-0.024703082843637564,0
270,388.0,17.13788847923279,0.3076923076923077,5.9534787022812194,1
271,216.0,15.26860764908464,0.45454545454545453,5.495959580163583,1
272,346.0,19.99572930210515,0.35714285714285715,4.785360740983254,1
273,365.0,17.581494224923,0.4444444444444444,3.555855365535192,1
274,288.0,20.2164040790515,0.35714285714285715,2.8205597198181707,1
275,283.0,18.075736073886645,0.4666666666666667,-0.23495712819330442,0
276,327.0,20.47290827623054,0.2857142857142857,14.682254125620403,1
277,381.0,22.212883381903925,0.5,11.246734936964453,1
278,356.0,19.040234394287793,0.4117647058823529,-0.6459093996505884,0
279,287.0,19.7493483265744,0.3125,-0.06033082554704153,0
280,432.0,18.247124744498212,0.45454545454545453,14.023438292056728,1
281,276.0,20.071376150846483,0.5833333333333334,-0.10528877729982336,0
282,312.0,21.055895605205016,0.38461538461538464,5.771802316837601,1
283,237.0,22.42308224873109,0.45454545454545453,8.424659967929724,1
284,229.0,20.006748139858246,0.5,4.395970714581493,1
285,315.0,17.87652079592046,0.46153846153846156,-0.09324797929886222,0
286,340.0,18.087245839365412,0.25,2.2064532130794055,1
287,303.0,19.131094290659977,0.42857142857142855,-0.06281851321974732,0
288,310.0,17.12134863348568,0.38461538461538464,3.0536224827611753,1
289,206.0,18.809467985823346,0.4166666666666667,2.0170592561803744,1
290,365.0,20.96931149047098,0.45454545454545453,12.113015411224794,1
291,310.0,16.991454829908395,0.46153846153846156,11.08276624327142,1
292,322.0,20.987317175023698,0.36363636363636365,1.6432364515392437,1
293,338.0,20.14256695666945,0.45454545454545453,5.9230701278509015,1
294,299.0,20.22135082662922,0.4444444444444444,16.60081940110273,1
295,376.0,17.327465539229543,0.3076923076923077,1.6351311969542177,1
296,265.0,20.030385782844142,0.4,7.9532370883017665,1
297,340.0,19.12298216054469,0.5555555555555556,6.239542071299562,1
298,317.0,20.065654030765394,0.21428571428571427,9.371438483104802,1
299,331.0,19.313758358359337,0.4444444444444444,-0.06494193476483426,0
300,343.0,20.718740555846576,0.625,3.456385274061284,1
301,336.0,20.210047033700075,0.42857142857142855,3.1400099738989122,1
302,344.0,20.075441741943358,0.5,4.682822720322825,1
303,388.0,17.30777294089995,0.5,5.92709381841729,1
304,405.0,19.70181215220484,0.5,3.827865744532996,1
305,423.0,16.551123849461586,0.4166666666666667,9.382855203960153,1
306,407.0,17.37040100541226,0.3333333333333333,15.513446582348402,1
307,440.0,18.370638197543574,0.35714285714285715,-0.2816176475399458,0
308,281.0,19.68077901169494,0.4444444444444444,-0.11743605376342661,1
309,296.0,22.10429589371932,0.4,4.969131048161551,1
310,301.0,20.711800234658376,0.3,8.100235098961733,1
311,410.0,15.906060980000627,0.3076923076923077,3.360510346035526,1
312,415.0,16.536962719850763,0.45454545454545453,10.455092226940714,1
313,304.0,17.783079106130717,0.36363636363636365,14.377859243548697,1
314,407.0,17.79673578669724,0.45454545454545453,2.735851281948227,1
315,404.0,18.96091064964373,0.2857142857142857,1.3801302449463766,1
316,464.0,19.40248693525791,0.5384615384615384,0.014029171144870872,1
317,324.0,19.400569970094704,0.625,6.789421419522653,1
318,330.0,17.176563432481554,0.5,2.4130400423110925,1
319,252.0,17.29393727158847,0.42857142857142855,-0.2960557215496239,0
320,316.0,16.13795269915932,0.4444444444444444,7.091862317096547,1
321,352.0,17.76291438908253,0.46153846153846156,1.2122938662792608,1
322,291.0,19.811285412829854,0.45454545454545453,5.337476831256393,1
323,444.0,17.210693182945253,0.46153846153846156,3.2110658965897185,1
324,239.0,17.241221204216096,0.4166666666666667,-0.12059084747180551,0
325,407.0,18.37293536753594,0.35714285714285715,10.239260482591815,1
326,296.0,17.44482086102168,0.5555555555555556,0.07426792854085057,1
327,375.0,16.822045765913927,0.38461538461538464,15.202218334056852,1
328,386.0,17.02592972071484,0.5,2.5994281219904303,1
329,470.0,17.006481710106435,0.5384615384615384,4.052677973746341,1
330,409.0,16.57528164098551,0.42857142857142855,7.263791197686424,1
331,468.0,15.894525166854118,0.2857142857142857,9.67318221937804,1
332,305.0,22.264003941710566,0.5454545454545454,-0.08658977038277241,0
333,266.0,19.04996477348217,0.5,-0.09643009984621301,0
334,288.0,19.30796307881673,0.2857142857142857,-0.06200289906933923,0
335,366.0,16.14951508454602,0.45454545454545453,5.672730028207738,1
336,304.0,17.21301306039095,0.6666666666666666,-0.20677973065470268,0
337,451.0,18.04082156162636,0.5,-0.029261319845718392,0
338,382.0,17.507486189565352,0.23076923076923078,13.984508315372631,1
339,334.0,17.792470037937164,0.36363636363636365,8.400851483891154,1
340,281.0,17.84447642829683,0.375,14.81085356982781,1
341,410.0,18.06344445546468,0.4,-0.22732501627255966,0
342,245.0,18.434594724999098,0.5,12.060512674587011,1
343,469.0,17.223264198677214,0.38461538461538464,1.8521651618543868,1
344,405.0,19.400050565600395,0.5,1.2760075503833612,1
345,327.0,20.009150828438244,0.4166666666666667,-0.09413140012701784,0
346,238.0,18.91663522305696,0.36363636363636365,-0.5647404213553555,0
347,322.0,16.816653610908823,0.75,8.93300924515014,1
348,288.0,18.10009463628133,0.5714285714285714,15.033282436926536,1
349,393.0,18.809819036371568,0.3076923076923077,14.323244926643396,1
350,231.0,19.208765211559477,0.4166666666666667,-0.5376478723860288,0
351,356.0,16.942243918394432,0.38461538461538464,-0.14332692816412276,0
352,438.0,18.730820239858424,0.5,13.14980057266911,1
353,311.0,18.05337417795417,0.23076923076923078,1.8590234650816624,1
354,430.0,19.6315016746521,0.45454545454545453,0.7290461008676992,1
355,322.0,17.163056862063524,0.5555555555555556,5.782495870473921,1
356,374.0,17.324947703968395,0.25,12.43772570846957,1
357,402.0,17.83556819543606,0.42857142857142855,6.204299064112494,1
358,311.0,17.47691316008568,0.5,12.177684880690839,1
359,352.0,18.799831499224123,0.5,3.0154167809278483,1
360,431.0,21.083514695418508,0.42857142857142855,-0.13470837649734416,0
361,215.0,17.736176384122746,0.3,-0.0006205036630536898,0
362,332.0,20.809677954073305,0.625,8.327475793344842,1
363,345.0,15.267502589659257,0.45454545454545453,7.830348528947771,1
364,367.0,18.002594124187123,0.42857142857142855,-0.09163052786938644,0
365,318.0,19.79004522959391,0.5833333333333334,1.5781665310029642,1
366,429.0,16.53425473968188,0.4,4.224786598619916,1
367,420.0,16.991006569862364,0.38461538461538464,5.988968751428717,1
368,460.0,20.776390269117535,0.46153846153846156,-0.26769014721473894,0
369,418.0,17.767594782860723,0.4444444444444444,14.77393473771059,1
370,380.0,18.412016366657458,0.3333333333333333,22.01633258189489,1
371,375.0,18.230300461373677,0.2727272727272727,14.551580388050498,1
372,408.0,16.980098055697034,0.46153846153846156,9.170941531781256,1
373,395.0,16.420710912117592,0.42857142857142855,-0.17322483587493034,0
374,387.0,21.592086013482543,0.4,10.507816343487974,1
375,434.0,15.48480824342708,0.38461538461538464,10.675735972310637,1
376,414.0,17.531500111926686,0.42857142857142855,-0.0851290200209486,1
377,455.0,20.483984328888276,0.6,10.591241296365101,1
378,342.0,16.27405368259975,0.5,-0.6315364341194097,0
379,378.0,16.427871789017768,0.16666666666666666,21.4757013530002,1
380,379.0,18.659048237583853,0.5,0.14551115397465947,1
381,302.0,18.457397331910975,0.4,18.32281747526331,1
382,329.0,17.972480602886368,0.5555555555555556,3.8499643369168846,1
383,401.0,17.362452299454635,0.45454545454545453,1.4625658883580512,1
384,443.0,17.782566515904552,0.4166666666666667,5.524003534051407,1
385,477.0,20.55740061531896,0.2727272727272727,27.216491616123385,1
386,362.0,16.768044905716113,0.1111111111111111,14.203167298978729,1
387,432.0,19.173881583017845,0.3333333333333333,27.130286931950803,1
388,359.0,16.766947204868,0.36363636363636365,-0.19917120460182938,0
389,335.0,15.518386089801789,0.5,5.048334445865883,1
390,349.0,17.282045017054052,0.625,8.992618172021777,1
391,411.0,17.824661122428047,0.42857142857142855,5.08678154856778,1
392,350.0,16.76601820725661,0.0,46.89465001928661,1
393,392.0,26.132125824055773,0.4,12.891294648702878,1
394,246.0,20.44134971988735,0.3333333333333333,32.954821564507434,1
395,477.0,17.422611594200134,0.375,30.106786468742914,1
396,394.0,22.13665259710633,0.75,1.4079101925195103,1
397,353.0,19.048362378950245,0.2727272727272727,20.812924864550933,1
398,298.0,25.65038664378817,0.0,46.77245930325892,1
399,431.0,16.446181119756496,0.3125,1.5179467051288795,1
400,228.0,25.931955642700196,0.38461538461538464,-0.2608984443331,0
401,381.0,24.875264372936513,0.5384615384615384,-0.2850936861690564,0
402,413.0,18.834004826015896,0.45454545454545453,4.4969541589951705,1
403,411.0,19.381175069581893,0.45454545454545453,18.78950952573446,1
404,375.0,27.791356500457315,0.2857142857142857,31.436308810583363,1
405,318.0,27.03385982730172,0.4166666666666667,1.8640608370746852,1
406,342.0,29.577789149564854,0.625,6.350228770563527,1
407,416.0,29.90504174093598,0.25,1.2440822306498769,1
408,436.0,18.744385242462158,0.38461538461538464,7.672010548569778,1
409,428.0,28.960256942888584,0.0,40.13386243486188,1
410,259.0,22.546746891736984,0.4166666666666667,-0.08699779276148037,0
411,305.0,26.258386250199944,0.36363636363636365,-0.013750305523971967,0
412,398.0,19.536861588315265,0.36363636363636365,26.558266223259018,1
413,320.0,23.102219683058717,0.2857142857142857,3.419143255405709,1
414,476.0,22.742679143689344,0.5,0.5283404129524516,1
415,348.0,25.174003930739413,0.3,17.221319111941046,1
416,358.0,24.526294501431018,0.4666666666666667,-0.42550381575915514,0
417,368.0,25.51318385865953,0.4,9.684854490000301,1
418,346.0,27.292888864226963,0.21428571428571427,-0.2671911793843801,0
419,345.0,20.48251783984831,0.7142857142857143,10.687123531394612,1
420,354.0,17.726226144678453,0.5,11.267115791123182,1
421,287.0,25.701182847120325,0.25,-0.003363035916628926,0
422,304.0,33.64919795618429,0.5,14.978643883381796,1
423,380.0,21.590592632293703,0.23076923076923078,23.821562430389147,1
424,239.0,24.795394371856343,0.5,-0.2874528704248974,0
